CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
4903,Lake Trout,Salvelinus,namaycush,42.3,532.4,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.02999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4904,Lake Trout,Salvelinus,namaycush,40.5,501.1,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4905,Lake Trout,Salvelinus,namaycush,47,830.4,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.07999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4906,Lake Trout,Salvelinus,namaycush,47,879.4,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.07999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4907,Lake Trout,Salvelinus,namaycush,48,877.2,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.09,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4908,Lake Trout,Salvelinus,namaycush,44.9,747.9,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.03999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4909,Lake Trout,Salvelinus,namaycush,43.8,621.6,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.07999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4910,Lake Trout,Salvelinus,namaycush,42.5,606,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5381,Lake Trout,Salvelinus,namaycush,30.5,1830,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.01999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5382,Lake Trout,Salvelinus,namaycush,33.5,252,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.03999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5383,Lake Trout,Salvelinus,namaycush,36.5,242,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.03999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5384,Lake Trout,Salvelinus,namaycush,37,292,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.02999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5385,Lake Trout,Salvelinus,namaycush,41,474.8,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.03999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5386,Lake Trout,Salvelinus,namaycush,43,502.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5387,Lake Trout,Salvelinus,namaycush,39,347.2,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5388,Lake Trout,Salvelinus,namaycush,36,296.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.01999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5389,Lake Trout,Salvelinus,namaycush,30,162,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5390,Lake Trout,Salvelinus,namaycush,37,293,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5391,Lake Trout,Salvelinus,namaycush,35.5,302,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5393,Lake Trout,Salvelinus,namaycush,47,661,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5394,Lake Trout,Salvelinus,namaycush,38.5,350,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.07,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5395,Lake Trout,Salvelinus,namaycush,40.5,426.2,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.05,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
5396,Lake Trout,Salvelinus,namaycush,44,562,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDD,0.07,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4879,Lake Trout,Salvelinus,namaycush,55.5,1494,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.14,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4880,Lake Trout,Salvelinus,namaycush,54.5,1367,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.20999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4881,Lake Trout,Salvelinus,namaycush,60,1910,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.23,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4882,Lake Trout,Salvelinus,namaycush,55.5,1563.6,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.2,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4883,Lake Trout,Salvelinus,namaycush,49.5,1030.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.21999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4884,Lake Trout,Salvelinus,namaycush,52.2,1208,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.23999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4885,Lake Trout,Salvelinus,namaycush,62.5,2229,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.28999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4886,Lake Trout,Salvelinus,namaycush,62,2253.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.25,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4887,Lake Trout,Salvelinus,namaycush,62.5,2243.9,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.20999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4888,Lake Trout,Salvelinus,namaycush,62.6,2789.3,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.44999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4889,Lake Trout,Salvelinus,namaycush,48,876.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.18999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4890,Lake Trout,Salvelinus,namaycush,47,922.1,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.18999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4891,Lake Trout,Salvelinus,namaycush,49,975.2,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.18,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4893,Lake Trout,Salvelinus,namaycush,54,1353,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.01999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4894,Lake Trout,Salvelinus,namaycush,54.5,1546,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4895,Lake Trout,Salvelinus,namaycush,52.5,1127,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.01999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4896,Lake Trout,Salvelinus,namaycush,61,1724.3,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.05,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4897,Lake Trout,Salvelinus,namaycush,49.6,1068,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4898,Lake Trout,Salvelinus,namaycush,46,843.1,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4899,Lake Trout,Salvelinus,namaycush,52.3,1304.2,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4900,Lake Trout,Salvelinus,namaycush,54.5,1549.8,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4901,Lake Trout,Salvelinus,namaycush,62,2451.2,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.05999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4902,Lake Trout,Salvelinus,namaycush,57.5,1647.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.15999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4903,Lake Trout,Salvelinus,namaycush,42.3,532.4,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.09,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4904,Lake Trout,Salvelinus,namaycush,40.5,501.1,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.12999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4905,Lake Trout,Salvelinus,namaycush,47,830.4,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.18,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4906,Lake Trout,Salvelinus,namaycush,47,879.4,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.17,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4907,Lake Trout,Salvelinus,namaycush,48,877.2,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.17,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4908,Lake Trout,Salvelinus,namaycush,44.9,747.9,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.18999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4909,Lake Trout,Salvelinus,namaycush,43.8,621.6,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.18,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4910,Lake Trout,Salvelinus,namaycush,42.5,606,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.12999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5381,Lake Trout,Salvelinus,namaycush,30.5,1830,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.10999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5382,Lake Trout,Salvelinus,namaycush,33.5,252,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.12999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5383,Lake Trout,Salvelinus,namaycush,36.5,242,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.14,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5384,Lake Trout,Salvelinus,namaycush,37,292,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.12999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5385,Lake Trout,Salvelinus,namaycush,41,474.8,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.15,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5386,Lake Trout,Salvelinus,namaycush,43,502.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.17,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5387,Lake Trout,Salvelinus,namaycush,39,347.2,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.15,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5388,Lake Trout,Salvelinus,namaycush,36,296.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.15999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5389,Lake Trout,Salvelinus,namaycush,30,162,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.17,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5390,Lake Trout,Salvelinus,namaycush,37,293,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.14,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5391,Lake Trout,Salvelinus,namaycush,35.5,302,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.15999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5393,Lake Trout,Salvelinus,namaycush,47,661,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.18,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5394,Lake Trout,Salvelinus,namaycush,38.5,350,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.2,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5395,Lake Trout,Salvelinus,namaycush,40.5,426.2,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.14,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
5396,Lake Trout,Salvelinus,namaycush,44,562,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDE,0.15,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4879,Lake Trout,Salvelinus,namaycush,55.5,1494,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.05999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4880,Lake Trout,Salvelinus,namaycush,54.5,1367,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.07999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4881,Lake Trout,Salvelinus,namaycush,60,1910,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.09,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4882,Lake Trout,Salvelinus,namaycush,55.5,1563.6,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.07999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4883,Lake Trout,Salvelinus,namaycush,49.5,1030.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.09,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4884,Lake Trout,Salvelinus,namaycush,52.2,1208,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.11999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4885,Lake Trout,Salvelinus,namaycush,62.5,2229,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.02999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4886,Lake Trout,Salvelinus,namaycush,62,2253.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.01999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4887,Lake Trout,Salvelinus,namaycush,62.5,2243.9,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.01999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4888,Lake Trout,Salvelinus,namaycush,62.6,2789.3,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.18,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4889,Lake Trout,Salvelinus,namaycush,48,876.4,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.07,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4890,Lake Trout,Salvelinus,namaycush,47,922.1,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.07,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4891,Lake Trout,Salvelinus,namaycush,49,975.2,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.07,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4893,Lake Trout,Salvelinus,namaycush,54,1353,M,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4894,Lake Trout,Salvelinus,namaycush,54.5,1546,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4895,Lake Trout,Salvelinus,namaycush,52.5,1127,F,ADS,1,1982-12-31,1982,Lake Superior,"Lake Superior, Whitefish Bay",Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
