CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
60300,Walleye,Sander,vitreus,38,502.9,M,ADS,1,2013-10-03,2013,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",85.6,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60300,Walleye,Sander,vitreus,38,502.9,M,ADS,1,2013-10-03,2013,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60451,Walleye,Sander,vitreus,57,1767,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",139,,1,2018-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60451,Walleye,Sander,vitreus,57,1767,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60452,Walleye,Sander,vitreus,47,1109.3,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",89.4,,1,2018-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60452,Walleye,Sander,vitreus,47,1109.3,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60453,Walleye,Sander,vitreus,47,1050,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",75.4,,1,2018-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60453,Walleye,Sander,vitreus,47,1050,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60454,Walleye,Sander,vitreus,48,1424.1,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",111,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60454,Walleye,Sander,vitreus,48,1424.1,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",8.33,,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60455,Walleye,Sander,vitreus,51,1440.1,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",80,,1,2018-03-13,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60455,Walleye,Sander,vitreus,51,1440.1,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-03-13,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60456,Walleye,Sander,vitreus,41,698,M,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",100,,1,2018-03-13,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60456,Walleye,Sander,vitreus,41,698,M,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-03-13,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60457,Walleye,Sander,vitreus,45,863,M,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",102,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60457,Walleye,Sander,vitreus,45,863,M,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60458,Walleye,Sander,vitreus,49,1385,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",127,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60458,Walleye,Sander,vitreus,49,1385,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60459,Walleye,Sander,vitreus,49,1565,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",93.8,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60459,Walleye,Sander,vitreus,49,1565,F,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60460,Walleye,Sander,vitreus,35.5,447,M,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",90.6,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60460,Walleye,Sander,vitreus,35.5,447,M,ADS,1,2013-10-15,2013,Lake Winnipeg,Lake Winnipeg South Basin,50.834617,-96.858125,MB,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",31.2,,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60516,Walleye,Sander,vitreus,42,707.6,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",79.2,,1,2018-02-06,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60516,Walleye,Sander,vitreus,42,707.6,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",11.6,,1,2018-02-06,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60517,Walleye,Sander,vitreus,42,763.3,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",74.5,,1,2018-02-06,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60517,Walleye,Sander,vitreus,42,763.3,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-06,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60520,Walleye,Sander,vitreus,33,399.9,UNK,IMM,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",107,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60520,Walleye,Sander,vitreus,33,399.9,UNK,IMM,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60522,Walleye,Sander,vitreus,39,577,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",88.6,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60522,Walleye,Sander,vitreus,39,577,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60523,Walleye,Sander,vitreus,41.5,677,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",113,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60523,Walleye,Sander,vitreus,41.5,677,F,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60524,Walleye,Sander,vitreus,38.5,530.5,M,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",169,,1,2018-10-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60524,Walleye,Sander,vitreus,38.5,530.5,M,ADS,1,2013-09-20,2013,St. Lawrence River,St. Lawrence River,46.741468,-71.294742,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",5,BDL,1,2018-10-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60662,Walleye,Sander,vitreus,65,2280,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",108,,1,2018-02-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60662,Walleye,Sander,vitreus,65,2280,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60666,Walleye,Sander,vitreus,52,1291.7,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",134,,1,2018-02-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60666,Walleye,Sander,vitreus,52,1291.7,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60667,Walleye,Sander,vitreus,66,2976,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",40.5,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60667,Walleye,Sander,vitreus,66,2976,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60671,Walleye,Sander,vitreus,53,1559.1,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",49.9,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60671,Walleye,Sander,vitreus,53,1559.1,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60672,Walleye,Sander,vitreus,61.8,2582,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",37.2,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60672,Walleye,Sander,vitreus,61.8,2582,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60673,Walleye,Sander,vitreus,56.8,1960.6,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",46.9,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60673,Walleye,Sander,vitreus,56.8,1960.6,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60674,Walleye,Sander,vitreus,50,1332,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",46.8,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60674,Walleye,Sander,vitreus,50,1332,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60678,Walleye,Sander,vitreus,52.5,1551,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",50.1,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60678,Walleye,Sander,vitreus,52.5,1551,F,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60679,Walleye,Sander,vitreus,57,2243,M,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",44.8,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60679,Walleye,Sander,vitreus,57,2243,M,ADS,1,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
61715,Walleye,Sander,vitreus,44,871.2,M,ADS,1,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",106,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
61715,Walleye,Sander,vitreus,44,871.2,M,ADS,1,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
61716,Walleye,Sander,vitreus,45,961,M,ADS,1,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",101,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
61716,Walleye,Sander,vitreus,45,961,M,ADS,1,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
62583,Walleye,Sander,vitreus,48,1031,M,ADS,1,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",91.7,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
62583,Walleye,Sander,vitreus,48,1031,M,ADS,1,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
62588,Walleye,Sander,vitreus,42,588.3,M,ADS,1,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",88.8,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
62588,Walleye,Sander,vitreus,42,588.3,M,ADS,1,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
64552,Walleye,Sander,vitreus,39.5,499.2,F,ADS,1,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",85,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
64552,Walleye,Sander,vitreus,39.5,499.2,F,ADS,1,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
64554,Walleye,Sander,vitreus,39.3,469.9,M,ADS,1,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",96.8,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
64554,Walleye,Sander,vitreus,39.3,469.9,M,ADS,1,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
64555,Walleye,Sander,vitreus,36,363.1,M,ADS,1,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",123,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
