,CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
29013,11138,Lake Trout,Salvelinus,namaycush,67.0,2788.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.62999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29014,11139,Lake Trout,Salvelinus,namaycush,63.0,2229.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.49,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29015,11140,Lake Trout,Salvelinus,namaycush,66.0,2850.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.46999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29016,11141,Lake Trout,Salvelinus,namaycush,64.0,2873.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.34999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29017,11142,Lake Trout,Salvelinus,namaycush,54.0,1723.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.27,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29018,11143,Lake Trout,Salvelinus,namaycush,48.0,1096.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.20999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29019,11144,Lake Trout,Salvelinus,namaycush,56.0,1868.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.2,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29020,11145,Lake Trout,Salvelinus,namaycush,37.5,478.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.12999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29021,11146,Lake Trout,Salvelinus,namaycush,35.0,389.1,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29022,11147,Lake Trout,Salvelinus,namaycush,26.0,155.1,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29023,11148,Lake Trout,Salvelinus,namaycush,64.0,2153.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.62,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29024,11150,Lake Trout,Salvelinus,namaycush,74.0,3807.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.50999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29025,11153,Lake Trout,Salvelinus,namaycush,73.0,4684.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.49,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29026,11154,Lake Trout,Salvelinus,namaycush,40.0,570.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.25,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29027,11156,Lake Trout,Salvelinus,namaycush,57.0,1992.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.34999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29028,11157,Lake Trout,Salvelinus,namaycush,57.0,1927.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.25,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29029,11158,Lake Trout,Salvelinus,namaycush,62.0,2442.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.52999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29030,11159,Lake Trout,Salvelinus,namaycush,72.0,3225.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.68999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29031,11160,Lake Trout,Salvelinus,namaycush,52.0,1181.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.31999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29032,11161,Lake Trout,Salvelinus,namaycush,63.5,2829.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.5,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29033,11162,Lake Trout,Salvelinus,namaycush,27.0,161.0,,IMM,5.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.18999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29034,11163,Lake Trout,Salvelinus,namaycush,31.0,285.5,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.1,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29035,11164,Lake Trout,Salvelinus,namaycush,31.0,291.8,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.21999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29036,11176,Lake Trout,Salvelinus,namaycush,44.5,872.9,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.21999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29037,11177,Lake Trout,Salvelinus,namaycush,43.0,751.7,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.15,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29038,11178,Lake Trout,Salvelinus,namaycush,37.5,401.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.1,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29039,11179,Lake Trout,Salvelinus,namaycush,33.0,308.1,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.1,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29040,11180,Lake Trout,Salvelinus,namaycush,33.0,326.3,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29041,11181,Lake Trout,Salvelinus,namaycush,26.5,160.0,,IMM,5.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29042,11182,Lake Trout,Salvelinus,namaycush,26.5,170.0,,IMM,5.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
29043,11133,Lake Trout,Salvelinus,namaycush,77.0,3495.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29044,11134,Lake Trout,Salvelinus,namaycush,57.0,2072.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29045,11135,Lake Trout,Salvelinus,namaycush,60.5,1958.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29046,11136,Lake Trout,Salvelinus,namaycush,59.5,1829.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29047,11137,Lake Trout,Salvelinus,namaycush,67.0,3249.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29048,11138,Lake Trout,Salvelinus,namaycush,67.0,2788.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29049,11139,Lake Trout,Salvelinus,namaycush,63.0,2229.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29050,11140,Lake Trout,Salvelinus,namaycush,66.0,2850.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29051,11141,Lake Trout,Salvelinus,namaycush,64.0,2873.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29052,11142,Lake Trout,Salvelinus,namaycush,54.0,1723.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29053,11143,Lake Trout,Salvelinus,namaycush,48.0,1096.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29054,11144,Lake Trout,Salvelinus,namaycush,56.0,1868.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29055,11145,Lake Trout,Salvelinus,namaycush,37.5,478.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29056,11146,Lake Trout,Salvelinus,namaycush,35.0,389.1,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29057,11147,Lake Trout,Salvelinus,namaycush,26.0,155.1,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29058,11148,Lake Trout,Salvelinus,namaycush,64.0,2153.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29059,11150,Lake Trout,Salvelinus,namaycush,74.0,3807.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29060,11153,Lake Trout,Salvelinus,namaycush,73.0,4684.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29061,11154,Lake Trout,Salvelinus,namaycush,40.0,570.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29062,11156,Lake Trout,Salvelinus,namaycush,57.0,1992.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29063,11157,Lake Trout,Salvelinus,namaycush,57.0,1927.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29064,11158,Lake Trout,Salvelinus,namaycush,62.0,2442.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29065,11159,Lake Trout,Salvelinus,namaycush,72.0,3225.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29066,11160,Lake Trout,Salvelinus,namaycush,52.0,1181.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29067,11161,Lake Trout,Salvelinus,namaycush,63.5,2829.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29068,11162,Lake Trout,Salvelinus,namaycush,27.0,161.0,,IMM,5.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29069,11163,Lake Trout,Salvelinus,namaycush,31.0,285.5,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29070,11164,Lake Trout,Salvelinus,namaycush,31.0,291.8,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29071,11176,Lake Trout,Salvelinus,namaycush,44.5,872.9,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29072,11177,Lake Trout,Salvelinus,namaycush,43.0,751.7,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29073,11178,Lake Trout,Salvelinus,namaycush,37.5,401.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29074,11179,Lake Trout,Salvelinus,namaycush,33.0,308.1,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29075,11180,Lake Trout,Salvelinus,namaycush,33.0,326.3,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29076,11181,Lake Trout,Salvelinus,namaycush,26.5,160.0,,IMM,5.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29077,11182,Lake Trout,Salvelinus,namaycush,26.5,170.0,,IMM,5.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
29078,11133,Lake Trout,Salvelinus,namaycush,77.0,3495.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.07,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29079,11134,Lake Trout,Salvelinus,namaycush,57.0,2072.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29080,11135,Lake Trout,Salvelinus,namaycush,60.5,1958.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.005,BDL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29081,11136,Lake Trout,Salvelinus,namaycush,59.5,1829.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.02999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29082,11137,Lake Trout,Salvelinus,namaycush,67.0,3249.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.02999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29083,11138,Lake Trout,Salvelinus,namaycush,67.0,2788.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29084,11139,Lake Trout,Salvelinus,namaycush,63.0,2229.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.02999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29085,11140,Lake Trout,Salvelinus,namaycush,66.0,2850.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.02999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29086,11141,Lake Trout,Salvelinus,namaycush,64.0,2873.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.02999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29087,11142,Lake Trout,Salvelinus,namaycush,54.0,1723.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29088,11143,Lake Trout,Salvelinus,namaycush,48.0,1096.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29089,11144,Lake Trout,Salvelinus,namaycush,56.0,1868.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29090,11145,Lake Trout,Salvelinus,namaycush,37.5,478.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29091,11146,Lake Trout,Salvelinus,namaycush,35.0,389.1,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29092,11147,Lake Trout,Salvelinus,namaycush,26.0,155.1,UNK,IMM,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.005,BDL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29093,11148,Lake Trout,Salvelinus,namaycush,64.0,2153.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29094,11150,Lake Trout,Salvelinus,namaycush,74.0,3807.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.03999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29095,11153,Lake Trout,Salvelinus,namaycush,73.0,4684.0,F,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.02999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29096,11154,Lake Trout,Salvelinus,namaycush,40.0,570.5,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29097,11156,Lake Trout,Salvelinus,namaycush,57.0,1992.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29098,11157,Lake Trout,Salvelinus,namaycush,57.0,1927.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
29099,11158,Lake Trout,Salvelinus,namaycush,62.0,2442.0,M,ADS,1.0,1991-11-12,1991,Lake Huron,Point Edward,Southern Basin L Huron,43.08333333,-82.33333333,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
